jarvis_id,dimensionality,formula,elements,n_elements,gap_selected_eV,gap_method_selected,cutoff_wavelength_um_from_gap,cutoff_region,optb88vdw_bandgap_eV,mbj_bandgap_eV,hse_bandgap_eV,formation_energy_eV_per_atom,energy_above_hull_eV_per_atom,density_g_cm3,space_group_number,space_group_symbol,crystal_system,dielectric_x,dielectric_y,dielectric_z,dielectric_mean,avg_electron_mass_m0,avg_hole_mass_m0,bulk_modulus_GPa,shear_modulus_GPa,exfoliation_energy_meV_per_atom,max_IR_mode_cm-1,min_IR_mode_cm-1,spillage,icsd_ids,jarvis_url,source_dataset_doi,source_archive,source_type,evidence_scope,candidate_warning
JVASP-86025,3D,MnVBiO5,Bi;Mn;O;V,4,0.678,OptB88vdW,1.828675,SWIR (1-3 um),0.678,,,-1.96885,2.8907,5.87,2,P-1,triclinic,,,,,,,,,,,,,59720,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-86025,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-28742,3D,Mo3WSe4S4,Mo;S;Se;W,4,0.678,OptB88vdW,1.828675,SWIR (1-3 um),0.678,,,-0.76726,3.9049,4.769,156,P3m1,trigonal,12.4885,12.4884,7.6561,10.877666666666668,,,40.84,27.83,,0.73,0.0,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-28742,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-150834,3D,NbI3O,I;Nb;O,3,0.678,OptB88vdW,1.828675,SWIR (1-3 um),0.678,,,-1.11243,1.2561,5.14,5,C2,monoclinic,,,,,,,,,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-150834,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-32794,3D,NbSeCl3,Cl;Nb;Se,3,0.678,OptB88vdW,1.828675,SWIR (1-3 um),0.678,,,-1.13622,1.3024,3.682,13,P2/c,monoclinic,6.9564,6.0983,8.0447,7.033133333333335,,,,,,,,0.023,172519,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-32794,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-36357,3D,PbS,Pb;S,2,0.678,TBmBJ,1.828675,SWIR (1-3 um),0.0,0.678,,-0.51022,0.4619,7.368,187,P-6m2,hexagonal,10.8836,10.8836,17.3361,13.034433333333332,0.0,0.0,53.72,18.41,,0.31,0.0,0.048,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-36357,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-116481,3D,RbHg3NCl8O2,Cl;Hg;N;O;Rb,5,0.678,OptB88vdW,1.828675,SWIR (1-3 um),0.678,,,-0.40942,0.3679,4.533,8,Cm,monoclinic,,,,,,,,,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-116481,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-39094,3D,Si2B2O5,B;O;Si,3,0.678,TBmBJ,1.828675,SWIR (1-3 um),0.122,0.678,,-0.78907,3.4971,3.301,123,P4/mmm,tetragonal,11.2074,11.2074,15.6041,12.672966666666667,0.0,0.0,165.03,62.06,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-39094,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-190132,3D,VCoGe,Co;Ge;V,3,0.678,OptB88vdW,1.828675,SWIR (1-3 um),0.678,,,-0.4282,2.3552,7.266,216,F-43m,cubic,31.7703,31.7703,31.7703,31.770300000000002,,,178.83,86.78,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-190132,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-144093,3D,Li2MnOF3,F;Li;Mn;O,4,0.677,OptB88vdW,1.831377,SWIR (1-3 um),0.677,,,-2.66315,0.857,3.371,8,Cm,monoclinic,,,,,,,,,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-144093,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-86121,3D,LiBH2,B;H;Li,3,0.677,TBmBJ,1.831377,SWIR (1-3 um),0.543,0.677,,0.1788,2.6194,0.961,62,Pnma,orthorhombic,16.6456,4.9569,8.9041,10.168866666666668,,,29.72,21.19,,,,,153289,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-86121,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-113200,3D,LiFeP2O7,Fe;Li;O;P,4,0.677,OptB88vdW,1.831377,SWIR (1-3 um),0.677,,,-2.09509,2.7742,3.155,4,P2_1,monoclinic,,,,,,,,,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-113200,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-113165,3D,Mn2Te3O8,Mn;O;Te,3,0.677,OptB88vdW,1.831377,SWIR (1-3 um),0.677,,,-1.26509,2.7845,5.118,15,C2/c,monoclinic,5.7737,5.7641,6.0417,5.8598333333333334,,,,,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-113165,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-30322,3D,MnP2O7,Mn;O;P,3,0.677,OptB88vdW,1.831377,SWIR (1-3 um),0.677,,,-1.97567,3.044,3.267,2,P-1,triclinic,81.3451,41.0473,21.9572,48.11653333333334,,,,,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-30322,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-14047,3D,Rb3Mo2Cl9,Cl;Mo;Rb,3,0.677,OptB88vdW,1.831377,SWIR (1-3 um),0.677,,,-1.48492,0.7827,3.406,194,P6_3/mmc,hexagonal,11.0558,11.0558,25.0723,15.727966666666665,,,,,88.29,0.87,0.0,,202292,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-14047,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-141539,3D,SrV4O9,O;Sr;V,3,0.677,OptB88vdW,1.831377,SWIR (1-3 um),0.677,,,-2.65815,3.2142,3.935,85,P4/n,tetragonal,,,,,,,,,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-141539,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-99452,3D,CdHgSe2,Cd;Hg;Se,3,0.676,TBmBJ,1.834086,SWIR (1-3 um),0.0,0.676,,-0.28857,0.0,6.557,115,P-4m2,tetragonal,,,,,,,46.92,14.27,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-99452,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-136851,3D,InBr,Br;In,2,0.676,OptB88vdW,1.834086,SWIR (1-3 um),0.676,,,-0.46508,0.1536,3.397,187,P-6m2,hexagonal,5.3059,5.3059,7.276,5.962599999999999,,,,,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-136851,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-145711,3D,Mn3Sb2I4O4,I;Mn;O;Sb,4,0.676,OptB88vdW,1.834086,SWIR (1-3 um),0.676,,,-1.00165,2.2188,4.962,64,Cmce,orthorhombic,,,,,,,,,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-145711,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-28637,3D,Mo3WSe4S4,Mo;S;Se;W,4,0.676,OptB88vdW,1.834086,SWIR (1-3 um),0.676,,,-0.75198,3.9062,4.828,156,P3m1,trigonal,12.6888,12.6888,7.6648,11.014133333333334,,,6.79,2.91,,0.05,0.0,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-28637,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-56650,3D,Na3FeO3,Fe;Na;O,3,0.676,OptB88vdW,1.834086,SWIR (1-3 um),0.676,,,-1.56655,1.1687,2.955,9,Cc,monoclinic,36.8139,54.174,56.2359,49.0746,,,,,,,,,171376,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-56650,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-116035,3D,PNF2,F;N;P,3,0.676,OptB88vdW,1.834086,SWIR (1-3 um),0.676,,,-0.36239,1.8647,2.902,99,P4mm,tetragonal,18.1351,18.1351,4.2337,13.5013,,,56.49,26.63,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-116035,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-10706,3D,RbAs,As;Rb,2,0.676,OptB88vdW,1.834086,SWIR (1-3 um),0.676,,,-0.51438,0.3474,3.849,19,P2_12_12_1,orthorhombic,12.0993,7.1363,7.0743,8.769966666666667,,,17.64,8.43,,0.16,0.0,,412594,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-10706,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-176287,3D,Sr2TaCoO6,Co;O;Sr;Ta,4,0.676,OptB88vdW,1.834086,SWIR (1-3 um),0.676,,,-2.7867,2.5167,7.127,225,Fm-3m,cubic,,,,,,,181.03,110.54,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-176287,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-39748,3D,Yb2AsAu,As;Au;Yb,3,0.676,TBmBJ,1.834086,SWIR (1-3 um),0.219,0.676,,-1.20324,0.0,11.465,225,Fm-3m,cubic,40.0835,40.0835,40.0835,40.0835,0.0,0.0,62.87,40.12,,,,2.051,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-39748,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-40708,3D,Li2MnOF3,F;Li;Mn;O,4,0.675,OptB88vdW,1.836803,SWIR (1-3 um),0.675,,,-2.63862,0.8606,3.366,8,Cm,monoclinic,18.1572,73.6131,73.6131,55.1278,,,,,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-40708,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-29479,3D,V4S9Br4,Br;S;V,3,0.675,OptB88vdW,1.836803,SWIR (1-3 um),0.675,,,-0.77372,2.4703,3.265,129,P4/nmm,tetragonal,9.507,26.8658,26.8658,21.079533333333334,,,,,,,,,415351,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-29479,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-99113,3D,CuBi2Se4O12,Bi;Cu;O;Se,4,0.674,OptB88vdW,1.839528,SWIR (1-3 um),0.674,,,-0.99306,2.3279,5.562,14,P2_1/c,monoclinic,5.0644,6.3964,5.1523,5.5377,,,,,,,,,66827,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-99113,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-144361,3D,In2P3Se9,In;P;Se,3,0.674,OptB88vdW,1.839528,SWIR (1-3 um),0.674,,,-0.23793,1.7897,4.703,2,P-1,triclinic,,,,,,,,,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-144361,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-34667,3D,Ba5Hf4S13,Ba;Hf;S,3,0.673,OptB88vdW,1.842261,SWIR (1-3 um),0.673,,,-2.0249,2.5255,5.329,139,I4/mmm,tetragonal,,,,,,,,,,,,0.117,71936,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-34667,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-114654,3D,GaAgS,Ag;Ga;S,3,0.673,OptB88vdW,1.842261,SWIR (1-3 um),0.673,,,-0.07181,0.3259,5.302,63,Cmcm,orthorhombic,18.0105,16.2841,15.3051,16.53323333333333,,,,,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-114654,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-112033,3D,HC3SO,C;H;O;S,4,0.673,OptB88vdW,1.842261,SWIR (1-3 um),0.673,,,-0.04566,4.6087,1.933,1,P1,triclinic,,,,,,,,,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-112033,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-48440,3D,Li2TiNiO4,Li;Ni;O;Ti,4,0.673,OptB88vdW,1.842261,SWIR (1-3 um),0.673,,,-2.29521,2.0272,4.256,74,Imma,orthorhombic,73.4165,73.7619,59.6869,68.9551,,,,,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-48440,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-135958,3D,MgBeSe,Be;Mg;Se,3,0.673,OptB88vdW,1.842261,SWIR (1-3 um),0.673,,,-0.14418,0.6553,2.274,25,Pmm2,orthorhombic,,,,,,,32.7,15.5,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-135958,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-27654,3D,Mn3Zn2O8,Mn;O;Zn,3,0.673,OptB88vdW,1.842261,SWIR (1-3 um),0.673,,,-1.76384,2.5896,5.204,186,P6_3mc,hexagonal,183.8273,183.8272,44.8298,137.49476666666666,,,,,,,,0.008,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-27654,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-28580,3D,MoWSe2S2,Mo;S;Se;W,4,0.673,TBmBJ,1.842261,SWIR (1-3 um),0.572,0.673,,-0.7547,3.6703,7.047,156,P3m1,trigonal,16.2345,16.2351,10.1903,14.219966666666666,,,65.34,45.73,,0.1,0.0,0.062,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-28580,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-151559,3D,Na2PdSe2,Na;Pd;Se,3,0.673,OptB88vdW,1.842261,SWIR (1-3 um),0.673,,,-0.868,0.4724,4.557,36,Cmc2_1,orthorhombic,,,,,,,,,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-151559,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
